name|cost_info|price|schedule_info|historic_info|long_info|short_info|activities_info|longitude|latitude|province_id|type_place_id
PARQUE DE LA EXPOSICIÓN DE LIMA|Libre|0|Lunes a domingos desde 9:00 am a 8:00pm.| - |"El parque de la Exposición, uno de los parques de Lima más emblemáticos y además patrimonio cultural de Perú desde 2006.
Diseñado por Manuel Fuentes y el arquitecto de origen italiano Antonio Leonardi, bajo el estilo europeo neo-renacentista. Llamado el parque de la exposición por ser el espacio del palacio de la exposición, actual museo de arte  de Lima.
Disfruta de uno de los lugares abiertos más visitados por locales y turistas, caminar por su extensión regala aires de historia y cotidianidad del limeño, es uno de lugares icono del centro de Lima."|El parque de la Exposición, un lugar abierto muy popular para locales y turistas fue diseñado por Manuel Fuentes y el arquitecto de origen italiano Antonio Leonardi.|Posee grandes jardines para disfrutar con hermosas vistas y además puedes dar un paseo en bote a pedal en el lago del parque.|-77.03576900000002|-12.063062|Lima|Manifestaciones culturales
MUSEO GRÁFICO DEL DIARIO EL PERUANO|Libre|0|De lunes a viernes 9:00 a. m. a 5:00 p. m. / Los sábados de 9:00 a. m. a 1:00 p. m.| -|"Fue inaugurado el 30 de diciembre de 1999, sus salas están dedicadas a la exhibición del patrimonio gráfico, tipográfico, literario e histórico; del diario El Peruano, diario oficial de la nación, cuyo fundador fue el libertador Simón Bolívar. El recorrido por sus instalaciones inicia con la reseña de Simón Bolívar periodista, una faceta poco conocida del libertador americano; las máquinas de producción son muestras importantes de tecnología inglesa y alemana, un ejemplo es el horno fundidor de plomo y sus barras, la máquina de linotipos y la de pruebas manual de rodillo. También, se observan las fornituras y armaduras de páginas, la máquina tituladora, la rayadora de hilos y plumillas, y la estampadora y secadora de ""flan"" (cartón dúctil donde se imprimía el texto). En el centro del museo, la rotativa Vogma es el símbolo de El Peruano, cuyo funcionamiento era cotidiano hace más de diez años, la Vogma doblaba, cortaba y dejaba listos para su distribución los ejemplares de Normas Legales y las secciones periodísticas que formaban el ""diario oficial"". El visitante puede apreciar también la colección de titulares durante sus 174 años de publicación continua; así como las portadas de distintos estilos que se observan en la sección ""El Peruano a través de la historia"". Completa la exposición una pequeña galería de fotos de los más reconocidos directores de El Peruano: Hipólito Unanue, Manuel Lorenzo Vidaurre, Felipe Pardo y Aliaga, Bartolomé Herrera, Benito Laso, Manuel Atanasio Fuentes, José Santos Chocano, Abraham Valdelomar y Abelardo Gamarra, entre otros. Finalmente, el museo brinda a los visitantes un espacio dedicado a diversas muestras artísticas temporales que enriquecen su atractivo cultural."|Fue inaugurado el 30 de diciembre de 1999, cuyo fundador fue el libertador Simón Bolívar. Sus salas están dedicadas a la exhibición del patrimonio gráfico, tipográfico, literario e histórico, etc.|Puedes ver el procedimiento y la produccion de tecnologia inglesa y alemana.|-77.041943|-12.050747|Lima|Manifestaciones culturales
BARRIO CHINO|Libre (sona comercial)|0|Esporádicamente - Algunos meses (todos los dias) / Todo el Año (todos los dias)| - |"El Barrio Chino es uno de los más tradicionales y extensos barrios de la ciudad de Lima. En sus calles se asentaron los inmigrantes chinos a mediados del siglo XIX, , y luego de la culminación de sus contratos de trabajo se asentaron en la zona de la calle Capón (cuadras 7 y 8) y los jirones Andahuaylas (cuadras 7 y 8), Paruro (cuadras 7,8 y 9) y Huanta (cuadra 9), zona que en la actualidad siguen ocupando. El Barrio Chino cobró gran importancia como foco comercial debido a su cercanía con el Mercado Central de la ciudad. Entre 1970 y 1980 se iniciaron las remodelaciones del Barrio, teniendo como finalidad rescatar el legado cultural que la colonia china ha aportado a través de la historia al Perú. En 1971 se inaugura el Arco Chino, Presenta un Arco de 15 metros de altura con motivos chinos, a manera de entrada al Barrio, el cuál es la puerta que conduce a la calle Capón, arteria principal del barrio. La portada tipo pagoda fue diseñada por el arquitecto Kuoway Ruiz y donada por el gobierno de Taiwán-Languidecía y el 20 de julio de 1997, por la cercanía del 150 aniversario de la presencia china en el Perú, se implementaron luces de neón en la portada. En la parte superior del mismo hay una inscripción con caracteres chinos que significa: Todo aquel que pase a través de él va a poder realizar los sueños e ideales de una vida armónica con la naturaleza y todos los hombres que allí conviven. Tanto la Asociación Peruano China y la Municipalidad de Lima fueron promotores de la recuperación del Barrio Chino. Durante las dos ultimas décadas en todas las calles se implementaron farolas de tipo oriental y en las veredas se grabaron ideogramas que deseaban ""larga vida y felicidad"" a los transeúntes; además, en la zona funcionan los mejores chifas de la ciudad. Este Barrio es epicentro de celebraciones, tanto de la colonia China como de los propios peruanos, por motivo del recibimiento del año nuevo chino. Los dragones y leones, coloridamente feroces, recorrieron con su andar de serpiente las calles de Lima llegando a la Plaza de Armas."| En 1971 se inaugura el Arco Chino (entrada del Barrio),  Barrio Chino uno de los más tradicionales y extensos barrios de la ciudad de Lima. |Degustación y prepración de platos, productos o bebidas típicas, puedes comprar artesanía /Souvenir, visitar Ferias o hasta ver Rituales místicos o tradicionales.|-77.02574219881137|-12.050969330176795|Lima|Manifestaciones culturales
MUSEO NUMISMÁTICO DEL BANCO DE CRÉDITO DEL PERÚ|Libre|0|De lunes a viernes 9:00 a. m. a 1:30 p. m. / 2:30 p. m. a 6:00 p. m| - |El Museo Numismático del Banco de Crédito del Perú muestra la evolución de los billetes en el Perú, en sus diferentes tipos y etapas, además de monedas extranjeras y fue inaugurado en 1989 con el fin de rescatar y poner al alcance del público los billetes que se han emitido y circulado a lo largo de nuestra historia nacional. El museo se encuentra en el edificio donde funciona el local central del Banco de Crédito del Perú, de estilo arquitectónico neoclásico. Entre sus posesiones más importantes tenemos el primer billete emitido por decreto del General Don José de San Martín, los billetes emitidos por una banca nacional exportadora durante el auge comercial del guano, los primeros billetes fiscales de 1879, los billetes del Banco de Reserva y del Banco Central de Reserva, vales emitidos por empresas privadas durante el siglo XX y los Cervanteros, únicos billetes revolucionarios del Perú, emitidos durante la revuelta de 1921, en Iquitos. Dentro de sus ambientes también se exhiben importantes colecciones de arte, como la primera y única exposición en el Perú de monedas acuñadas durante el Imperio Romano, o la muestra de acuarelas del artista Pancho Fierro. Entonces, Puedes viajar en avión, automóvil privado, barco, yate, crucero, deslizador, bote, canoa, bus, ferrocarril, tren, a pie, a caballo, taxi, mototaxi, moto lineal, lancha, balsa, avioneta, helicóptero, mini-bus público, mini-bus turístico, bus público, bus turístico o combi. |El Museo Numismático del Banco de Crédito del Perú fue inaugurado en 1989 y muestra la evolución de los billetes en el Perú, en sus diferentes tipos y etapas, además de monedas extranjeras.|Puedes ver  los billetes que se han emitido y circulado a lo largo de nuestra historia nacional.|-77.02990358895494|-12.048285100632613|Lima|Manifestaciones culturales
PLAZA DOS DE MAYO|Libre|0|Todo el año, todo el día| -|La Plaza Dos de Mayo es un espacio público. La Plaza, de inspiración francesa y de entrono uniforme, fue construida durante 7 años e inaugurada el 29 de julio de 1874, siendo presidente de la República, el Dr. Manuel Pardo y Lavalle. Este monumento fue encargado al arquitecto francés Guillaume en 1872; su financiamiento corrió por cuenta por la Casa Dreyfus y Hermanos, gracias a la cual se cubrió gastos de material (mármol y bronce), diseño de obra y traslado desde París a Lima. El obelisco principal de la Plaza fue construido en Francia y llegó a Lima entre 1873 y 1874, tomando varios meses su armado en el denominado Ovalo de la Reina, originalmente articulado a una de las puertas de la ciudad, la que conectaba al puerto del Callao y, que con la llegada del monumento, cambió de nombre a Plaza 2 de Mayo. El obelisco presenta una columna dórica, hecha en mármol y bronce de Carrara; posee en su cúspide la escultura del ángel del triunfo, el cual lleva puesta una corona de laureles cuyo significado es la victoria, una espada en la mano derecha (guerra) y el otra una rama de oliva (paz). Fue inaugurado en julio de 1874; de allí surgirían avenidas radiales amplias conectadas a espacios centrales. Se trata de las importantes y actuales avenidas Alfonso Ugarte, Nicolás de Piérola y Oscar R. Benavides (Colonial) que la conectaría en 1921 con la Plaza San Martín, y la avenida Oscar R. Benavides, camino al puerto del Callao. La Plaza Dos de Mayo fue reconstruida por la Municipalidad de Lima en el año de 1996.|La Plaza Dos de Mayo es un espacio público, construida durante 7 años e inaugurada el 29 de julio de 1874. La plaza es de inspiración francesa.|Hay servicios para discapacitados y varios servicios turisticos que puedes realizar.|-77.04283537301637|-12.046339522268687|Lima|Manifestaciones culturales
MUSEO DE ANTROPOLOGÍA Y ARQUEOLOGÍA DE LA UNIVERSIDAD NACIONAL FEDERICO VILLARREAL|Libre|0|Lunes a viernes de 9:00 a. m. a 1:00 p. m. y 2:00 p. m. a 4:00 p. m.| - |El Museo de Antropología y Arqueología de la Universidad Nacional Federico Villarreal fue creado el 23 de octubre de 1986 y está ubicada dentro de la casona de la misma universidad. En ella se encuentran 20 000 especímenes arqueológicos de las altas culturas pre incaicas, clasificadas por horizontes e intermedios. En el primer nivel se hallan representaciones en tamaño real de la cultura Chavín, tales como el Obelisco Tello, el Lanzón Tello, el Guerrero y la Puya Raimondi, planta autóctona de la región Ancash. Aquí se encuentran piezas originales de la cerámica Nazca, como los huaco retratos, vasijas ceremoniales y utilitarias, además de cabezas trofeo, collares, spondius y representaciones de las manifestaciones culturales de la cultura Moche, como imágenes policromas de la Huaca de la Luna. En el segundo nivel del museo se encuentran representaciones del Templo de Mamaconas (Pachacámac), el Palacio de Puruchuco (Ate), Chullpas de Sullustani (Puno), Caracol Felino (Áncash), Huaca Cao Viejo de la Huaca del Brujo (Trujillo), Ollantaytambo (Cusco), Complejo Ceremonial Incahuasi (Lunahuaná), Tambo Colorado (Pisco), Ruinas El Milagro (Trujillo) y una pintura mural Azteca (Veracruz-México). Además se hallan aquí representaciones de tamaño natural de los frisos que graficaban prisioneros de la cultura Sechín y del Muro de la Sala del Convento de Santo Domingo del Cusco.|El Museo de Antropología y Arqueología de la Universidad Nacional Federico Villarreal fue creado el 23 de octubre de 1986 (ubicada dentro de la casona de la misma universidad)|Podras ver 20 000 especímenes arqueológicos de las altas culturas pre incaicas, clasificadas por horizontes e intermedios.|-77.04046299999997|-12.047574000000001|Lima|Manifestaciones culturales
PLAZA PERÚ|Libre|0|Todo el año, todo el día| - |La Plaza Perú fue fundada en el año 2006 y anteriormente se le denominaba Plazuela Pizarro, ya que allí se ubicaba la estatua ecuestre del conquistador español Francisco Pizarro. Al fundarse la ciudad, este terreno le perteneció a Francisco Martín de Alcántara, acompañante de Francisco Pizarro en su empresa conquistadora. Sobre el origen de la Plaza, la edificación anterior data de la década del 30, en que el Presidente Oscar Benavides, por motivos de seguridad, proyectaba un nuevo Palacio de Gobierno, que debería estar aislado en sus esquinas. Pero la construcción sólo se inició en 1950, después de expropiar una casa del monasterio de la Concepción; En ella se colocó la estatua de Francisco Pizarro, ubicada desde 1935 en el atrio de la Catedral de Lima. En el año 2006 se decidió remover esta estatua a otro espacio público, El Parque de La Muralla, para dar paso a la construcción de la Plaza Perú. La Plaza posee un pasadizo por el cual se accede al conjunto de piletas, las cuáles emiten secuencias sincronizadas de chorros de agua, y durante la noche se muestran juegos de luces rojas y blancas, en alusión a la Bandera Nacional.|La Plaza Perú fue fundada en el año 2006 y anteriormente se le denominaba Plazuela Pizarro.|Cuenta con diversos servicios turisticos que puedes visitar (facilidades para discapacitados)|-77.03076313128281|-12.044987202107329|Lima|Manifestaciones culturales
MUSEO LEGIÓN DE CABALLERÍA DEL PERÚ| Libre (previa coordinación)|0|Todo el año de Lunes a Viernes de 9.00 a.m.-2:00 p.m.| - |La Legion de Caballeria del Perú se creó el 18 de agosto de 1821, por Don José De San Martín y como asociación, el 24 de setiembre de 1983. Cuenta con piezas que dantan del siglo XIX, podemos observar trajes tradicionales que los caracterizaba y se mantienen en un muy buen estado de conservación, tienen tambien fotografias y placas de reconociemiento por su desempeño en la guerra de independencia. |La Legion de Caballeria del Perú se creó el 18 de agosto de 1821, por Don José De San Martín.|Puedes vistar la biblioteca y otros museos de sitio.|-77.05968596041204|-12.077422644325768|Lima|Manifestaciones culturales
MERCADOS ARTESANALES LA MARINA|Libre|0|Todo el año, Lunes, Virnes de 10:00 am - 8:00 pm / Sábado de 10:00 am- 6:00 pm| -|Fueron creándose desde el año setenta aproximadamente, siendo los pioneros en ser productores y comercializar artesanías en Lima. Podemos encontrar trabajos en plata, tejidos y prendas de algodón, así como cerámicas y tallados en madera, todos con aplicaciones de técnicas artísticas y de imaginería.|Fueron creándose desde el año setenta aproximadamente. Podemos encontrar diversos trabajos, todos con aplicaciones de técnicas artísticas y de imaginería.|Puedes comprar artesanías /Souvenir, Visitarlo en sus eventos como: el “Dia del Artesano” y “Día del Indio” o en la “Bajada de Reyes” y “Virgen de las Mercedes”|-77.0632|-12.0734|Lima|FOLCLORE
PARQUE DE LAS LEYENDAS|Previa presentación de boleto o ticket(especificará tarifa:niños, adultos, estudiantes, etc) / De lunes a viernes: Niños - S/4; Adultos - S/8.50Sábados y domingos: Niños - S/4.50; Adultos - S/9Feriados: Niños - S/5; Adultos - S/10|10|Todo el año de Lunes a Domingo de 09:00 a.m. a 06:00 p.m.| -|El Parque de Las Leyendas fue fundado como el primer zoológico del Perú en 1964 por encargo del entonces presidente Fernando Belaúnde Terry. El nombre original del proyecto fue Parque Infantil Las Leyendas y fue puesto en manos de Felipe Benavides Barreda. Está ubicado en el Distrito de San Miguel en la ciudad de Lima. Actualmente aparte del zoológico posee un jardín botánico, en donde se apreciar la Flor de Amancaes, flor emblemática de Lima en peligro de extinción, y pasear por el Jardín Botánico más grande de la ciudad, con una amplia colección de ejemplares silvestres y además de Árboles, Cactus, Palmeras, Pinos y Flores. Así mismo se puede visitar el Complejo Arqueológico de Maranga conformado por 53 sitios arqueológicos, de una antigüedad superior a los 700 años, que se encuentran alrededor del parque. El Parque de las Leyendas está bajo la administración de la Municipalidad Metropolitana de Lima, quien a partir de su administración construyó un moderno felinario (nuevo hábitat para tigres y leones). Los visitantes también pueden visitar los siguientes museos: Mina Modelo, Museo del petróleo de Petro Perú, Museo de Sitio (cultura Maranga) en donde se muestra a la Dama de los Batanes, contexto funerario hallado en una de las huacas, así como una réplica exacta de las Tumbas Reales del Señor de Sipán (cultura Moche). El parque además posee las siguientes Huacas: Huaca La Palma, Huaca San Miguel, Huaca Tres Palos, Huaca La Cruz, Huaca Cruz Blanca. El parque está dividido en 4 zonas temáticas (costa, sierra, selva e internacional), los museos, las zonas de esparcimiento y mucho más.|El Parque de Las Leyendas fue fundado como el primer zoológico del Perú en 1964. Está ubicado en el Distrito de San Miguel en la ciudad de Lima. (es muy amplio)|Puedes realizar actividades culturales y pasear en una laguna artificial donde se ofrecerán paseos en botes de pedal, puedes observas aves, degustacion y preparacion de platos, productos o bebidas, hacer excursiones, observar fauna, flora y todo el paisaje en general.|-77.08665000000002|-12.067229|Lima|REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS
BOSQUE EL OLIVAR DE SAN ISIDRO|Libre|0|Todo el año, sin horaio restringido| -|El Bosque del Olivar se encuentra a 109 m.s.n.m, ubicado entre las calles Antero Aspíllaga y República en el distrito de San Isidro, actualmente tiene una extensión de 87.000 metros cuadrados de áreas verdes, dentro de los cuales hay más de 1.700 olivos que producen excelentes aceitunas todos los años, cuenta con dos lagunas (una de ellas alberga en sus alrededores una prensa de aceitunas de más de 200 años) articuladas por una acera central que atraviesa el Bosque de extremo a extremo, pequeñas plazoletas como espacios de esparcimiento y reposo, así como un conjunto de casas construidas, la mayoría de ellas, entre los años 1930 y 1950. Además el Bosque del Olivar cuenta con el Centro Cultural El Olivar, importante foco cultural, que comenzó siendo la Biblioteca Municipal de San Isidro desde el año 1973; y a partir del año 2010 se convirtió en Centro Cultural. En el Bosque del Olivar podemos encontrar más de quince especies de aves, entre ellas: Amazilia costeño (Amazilia Amazilia), Mielero (Coereba flaveola), Gavilán acanelado (Parabuteo unicinctus), Lechuza campanario (Tyto alba), Violinista (Thraupis episcopus), Turtupilín (Pyrocephalus rubinus), Botón de oro (Sicalis flaveola), Pepite (Tyrannus melancholicus), entre otros. La temperatura media anual es de 18ºC (64,4 ºF). La temperatura máxima en los meses veraniegos puede llegar hasta 30ºC (86ºF) y la mínima a los 12ºC (53.6ºF) en época invernal.|El Bosque del Olivar se encuentra a 109 m.s.n.m , actualmente tiene una extensión de 87.000 metros cuadrados de áreas verdes.|Puedes realizar trekking (caminata), ciclismo, tambien puedes observar aves e ir a ferias, hasta realizar diversas actividades culturales.|-77.03528610185242|-12.102097914781602|Lima|SITIOS NATURALES
MUSEO DE ARTE CONTEMPORÁNEO DE LIMA MAC-LIMA|Previa presentación de boleto o ticket(especificará tarifa:niños, adultos, estudiantes, etc) Entrara general: 10 soles / estudiantes: 6 soles|10|Todo el año de Martes a domingo de 10 am. a 6 pm| -|El Museo de Arte Contemporáneo – Lima (MAC Lima), inaugurado en enero de 2013, es una institución Privada comprometida con la difusión del arte moderno y contemporáneo. Promovido por el Instituto de Arte Contemporáneo, pone al alcance de la comunidad las manifestaciones más significativas del arte nacional e internacional, mediante la gestión de su Colección, exposiciones temporales y diversos programas educativos y culturales. Está ubicado un terreno concedido por la Municipalidad de Barranco. Cuenta con dos salas de exposiciones temporales y una sala donde se exhibe la Colección del IAC. Cuenta Con obras de artistas principalmente latinoamericanos y europeos, obtenidas desde la década de 1950 en adelante. La primera sala es de proyecciones y conversatorios, una segunda sala de 200m2 donde se exhibe la colección, y una tercera sala 1000m2 donde se presentan las exposiciones temporales de arte nacional e internacional. Además cuenta con un Centro de Documentación, un Departamento de Colecciones, cuatro aulas, oficinas administrativas y cafetería. |El Museo de Arte Contemporáneo – Lima (MAC Lima) , es una institución Privada comprometida con la difusión del arte moderno y contemporáneo. Inaugurado en enero de 2013.|Puedes realizar diversas actividades artísticas y culturales de ingreso libre para el público en general.|-77.0231595423279|-12.13675631033497|Lima|manifestaciones culturales
MALECÓN GRAU|Libre|0|Todo el año todo el día| -|El malecón Grau, en el que se le ha creado confort para el visitante, para que así su atractivo esencial, que es la vista del inmenso mar limeño y sus esplendidas puestas de sol sean del agrado del que lo visita. A principios del siglo XX se conocía como malecón Marbella, cuenta con dos niveles, la plataforma superior se encuentra al nivel de la calle y la plataforma inferior es el mirador hacia el mar y  todo este lugar tiene comodidades como bancas. Por la tarde se convierte en un mágico lugar para todo aquel que deseé pasar un agradable momento en familia o acompañado(a) de un ser querido frente a un hermoso atardecer. |El malecón Grau, así su atractivo esencial es la vista del inmenso mar limeño y sus esplendidas puestas de sol sean del agrado del que lo visita. |Pueden visitar los juegos recreativos para los más chicos y puedes visitar las áreas verdes para el mejor disfrute del lugar.|-77.07103199999999|-12.098434|Lima|manifestaciones culturales
MIRADOR CATALINA RECAVARREN|Libre|0|Todo el año las 24 horas del día / La mejor epoca de visita es en verano y primavera.| -|Construcción acondicionada al borde del acantilado y ubicada en la parte posterior de la Ermita de Barranco. Se aprovecharon las laderas del barranco convertidas en basurales y se conformó una especie de pequeño malecón. Esta obra fue diseñada y donada por Arturo Solís Málaga, siendo ejecutada a fines del año 1988 durante la gestión del Alcalde Don Pedro Allemant Centeno (1986-1989). Lleva el nombre de Catalina Recavarren Ulloa en recuerdo a esta poetisa barranquina. quien curso sus estudios en el Colegio del Sagrado Corazón. Publicó 13 libros en prosa y verso; además, se especializó en literatura infantil. Este mirador cuenta barandales de madera, acompañado en sus alrededores de bancas para que los visitantes puedan relajarse. Su atractivo turístico radica en la posibilidad de tomar fotografías del paisaje y observar panorámicamente la costa verde, la Bajada de Baños y el mar. Asimismo, puede apreciarse por las noches una enorme cruz iluminada llamada Cruz del Papa, ubicada en una saliente al mar. El mirador es un ambiente que envuelve y atrae a enamorados, así también, a turistas nacionales y extranjeros. En este lugar también puede encontrarse un pozo que fue elaborado para complementar el ornato del mirador. Camino hacia este espacio, existen diversas casonas o ranchos antiguos, los cuales muchos han sido acondicionados para ser restaurantes y bares donde los visitantes pueden disfrutar de experiencias diferentes y agradables.|Construcción acondicionada al borde del acantilado y ubicada en la parte posterior de la Ermita de Barranco. |Puedes comprar artesanías /Souvenir, puedes tomarte muchas fotos y hasta ver diversos tipos de aves.|-77.02342852950095|-12.149609197230484|Lima|manifestaciones culturales
MUSEO DE SITIO ANDRES AVELINO CACERES|Previa presentación de boleto o ticket(especificará tarifa:niños, adultos, estudiantes, etc) / Adultos : s/. 5.00 soles Niños y adulto mayor : s/. 2.00 soles|5|Todo el año 10:00 a.m. - 04:00 p.m ./ Lunes a viernes de 10:00 am a 13:00  - 14:00 a 16:00 / Sábados: de 9:00 am a 13:00 horas.| -|Bautizado así en honor al héroe máximo de la resistencia peruana durante la Guerra del Pacífico, el museo fue inaugurado el 15 de enero de 1995. La entrada principal tiene dos cañones de metal fundidos dispuestos uno a cada lado, mientras que en la parte central se aprecia una pileta. En el interior de la casa, nos da la bienvenida un busto de Andrés Avelino Cáceres con la siguiente inscripción: Presidente Constitucional del Perú, Mariscal de la Nación, acompañado de un auténtico cañón utilizado en guerra y que data del año 1880, siendo el único de su tipo en el país. El museo posee dos salas: bautizadas Salas Cáceres y Miraflores, conserva óleos del Mariscal y de los integrantes de su familia, así como una pintura que grafica una escena de la batalla de Tarapacá, además de objetos personales como la banda presidencial que utilizó cuando fue electo primer mandatario de la Nación en los periodos de 1886 a 1890 y de 1894 a 1895, menaje trabajado en plata, su uniforme militar, su sable personal, revólver y una maqueta a escala que grafica toda la campaña de la Breña; la segunda sala, bautizada Miraflores, posee pertenencias de don Ramón Ribeyro Álvarez del Villar, jefe del Reducto N.º 2 y del General Belisario Suárez, además de pinturas de escenas de los saqueos e invasión que sufrió la ciudad de Miraflores durante la Guerra del Pacífico, también posee uniformes, carabinas, fusiles y espadas usadas en guerra; finalmente, a un lado de la sala, se encuentran los pabellones nacionales de las regiones que apoyaron con personal militar para dicho combate y una maqueta a escaña de los 10 reductos dispuestos en Lima durante el mencionado conflicto bélico. La sala de exposición de arte contemporáneo Reducto N°2, donde diferentes artistas nacionales exponen sus trabajos artísticos. En el lado frontal externo del museo se encuentra un vagón de trenes, el cual sirvió de transporte público a la ciudad de Lima hacia finales del siglo XIX, y al lado derecho se ubica una locomotora que data del siglo XIX, traída desde la ciudad del Cusco especialmente para adornar este histórico parque.|El museo fue inaugurado el 15 de enero de 1995, bautizado así en honor al héroe máximo de la resistencia peruana durante la Guerra del Pacífico.|Puedes ver muchas antiguedades de la guerra y puedes tomarte muchas fotos.|-77.0226573944092|-12.125998481156143|Lima|manifestaciones culturales
CAMPO DE MARTE|Libre / Sin restricciones, abierto al publico|0|Todo el año de 6:30am -9pm| -|Conocido también como la Plaza de la Revolución, es un gran espacio ubicado dentro de las Avenidas Salaverry, 28 de Julio, y los Jirones Nazca y Horacio Urteaga. La Avenida de la Peruanidad divide el parque en los sectores este y oeste. Tiene un largo máximo de 750 metros aproximadamente, y un ancho máximo de 450 metros. El campo de marte cuenta con áreas verdes aprox. 68, 850 m2 es aquí donde fue sede del primer aeropuerto de la ciudad de Lima el año 1924.  Aquí se produce el asesinato del presidente Miguel Sanchez Cerro por Abelardo Mendoza Leyva partidario aprista. Está considerado como el pulmón ecológico de Jesús María y de toda Lima. Dentro del parque se puede practicar fútbol, tenis y natación ya que en el interior del recinto se ubican las respectivas federaciones nacionales de tenis y natación. Entre los principales monumentos que se encuentran en el Campo de Marte, destacan: Monumento a los caídos del 41 (Guerra Perú- Ecuador) Monumento a la Madre Monumento a Cesar Vallejo Puente de la amistad peruano, etc. Este campo realiza en este lugar en algunas ocasiones. Entre los establecimientos circundantes están los siguientes: Oficina Nacional de Procesos Electorales Ministerio de Salud Ministerio de Trabajo y Promoción del Empleo Ministerio de Defensa Cuartel General de la Fuerza Aérea del Perú|Conocido también como la Plaza de la Revolución, tiene un largo máximo de 750 metros aproximadamente, y un ancho máximo de 450 metros. |Por diversas fechas en el Campo de Marte se realizan ferias artesanales, ferias gastronomicas, entre otros eventos sociales que puedes visitar.|-77.04143822193151|-12.067980252599158|Lima|manifestaciones culturales
PARQUE ITZHAK RABIN|Libre|0|Todo el año, todo el día| -|Parque de caminos ondulantes inaugurado en 1998, con la asistencia del Embajador de Israel , Joel Salpak, del presidente de la Asociación Judía- Peruana, Yaquir Dannon Levi; el director del Departamento para América Latina de la Cancillería Israelí, Avi Sharin, personalidades del Cuerpo Diplomático acreditado en nuestro país y vecinos de la zona , el ex alcalde Fernando Andrade Carmona inauguró el parque Itzhak Rabín. Tiene un área de 25 mil m2 de terreno, de los cuales 16 mil m2 están cubiertos de gras, plantones de bugambilias y olivos. El parque se destaca por su diseño arquitectónico. Sus veredas y flores forman una gigantesca estrella de David. El busto de Itzhak Rabin, es una moderna escultura, a través de la cual desde lo alto se ve el mar y mirando hacia arriba el cielo. Cuenta demás, con espacios de recreación como juegos infantiles confeccionados con madera. Tiene escaleras que dan acceso hacia el acantilado, desde donde se puede apreciar el mar. El diseño del jardín consiste en macizos de plantas ornamentales que dan colorido particular al lugar. Cuenta, también con un sistema de riego tecnificado por aspersión, que provee de agua en forma constante.|Parque de caminos ondulantes inaugurado en 1998, tiene un área de 25 mil m2 de terreno, de los cuales 16 mil m2, el parque se destaca por su diseño arquitectónico.|Puedes realizar caminata/ Trekking, ciclismo y te puedes tomar muchas fotos.|-77.04397559165955|-12.12035509494126|Lima|manifestaciones culturales
PARQUE ALBERTO ANDRADE CARMONA (PARQUE DEL AMOR)|Libre|0|Todo el año 12:00 a.m. - 12:00 a.m (Abierto las 24 horas)| -|Inaugurado el 14 de febrero de 1993, por el Alcalde de Miraflores el Dr. Alberto Andrade Carmona. Construido al borde de los acantilados del Malecón Cisneros. Cuenta con varias maquetas de 70 por 35 centímetros de largo y altura. Un sábado, alcalde y artista recorrieron los acantilados de Miraflores y eligieron un recodo del Malecón Cisneros como el lugar apropiado para levantar la escultura y construir un parque que fuera reducto propicio para el encuentro de las parejas de enamorados, con una serie de seguridades y servicios y donde estuvieran al margen de policías y serenos. Así nació el Parque del Amor, rematada por la enorme escultura de El Beso. La escultura principal, tiene una dimensión de 12 metros de largo por 2 de alto, sobre una plataforma de 4 por 4 metros. Durante años ha venido contemplando a las parejas que se dan cita allí, especialmente en los románticos atardeceres, para prodigarse la ternura y el cariño, manifestaciones inherentes a las almas contagiadas por el amor. Delfín concibió el lugar no solo como punto de encuentro de los enamorados sino también como un lugar de sensibilización por la cultura. De allí la idea de colocar en los muros y baldosas inscripciones de la inspiración de diversos poetas y literatos. Muchas parejas de recién casados, con el bouquet en la mano, acuden al parque para sellar con un beso la consagración de su boda. El parque esta bordeado por un muro ondulante, donde se pueden leer frases románticas de los más conocidos poetas peruanos. Desde el mes de enero del año 2014, el parque se denomina Parque del Amor, Alberto Andrade Carmona en honor a la gestión que realizó el burgomaestre. Así mismo en el año 2017 ha sido incluido en la lista de los 50 destinos más románticos del mundo por la revista National Geographic.|Inaugurado el 14 de febrero de 1993, el año 2017 ha sido incluido en la lista de los 50 destinos más románticos del mundo por la revista National Geographic.|Hay muchas actividades culturales que puedes realizar, tambien puedes hacer ciclismo y tomarte muchas fotos.|-77.03635811805725|-12.126837636194313|Lima|manifestaciones culturales
